split,true_class,predicted_class,confidence,bucket,action,correct,path
test,atencion,atencion,0.849702,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_01167.jpg
test,atencion,atencion,0.613408,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01182.jpg
test,atencion,peligro,0.771978,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01189.jpg
test,atencion,atencion,0.649819,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01253.jpg
test,atencion,sano,0.877701,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/atencion/atencion_01256.jpg
test,atencion,atencion,0.721127,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01294.jpg
test,atencion,atencion,0.561288,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_01340.jpg
test,atencion,atencion,0.614546,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01350.jpg
test,atencion,sano,0.641061,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01351.jpg
test,atencion,sano,0.587323,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_01379.jpg
test,atencion,atencion,0.748040,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01408.jpg
test,atencion,sano,0.739011,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01444.jpg
test,atencion,sano,0.383312,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_01447.jpg
test,atencion,peligro,0.687878,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01542.jpg
test,atencion,atencion,0.718455,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01546.jpg
test,atencion,peligro,0.526464,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_01584.jpg
test,atencion,atencion,0.587532,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_01622.jpg
test,atencion,sano,0.794737,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01660.jpg
test,atencion,sano,0.758631,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01724.jpg
test,atencion,peligro,0.490017,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_01732.jpg
test,atencion,atencion,0.658280,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01735.jpg
test,atencion,atencion,0.780805,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01777.jpg
test,atencion,sano,0.921301,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/atencion/atencion_01806.jpg
test,atencion,peligro,0.649912,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_01865.jpg
test,atencion,atencion,0.754688,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_01917.jpg
test,atencion,sano,0.935669,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/atencion/atencion_02005.jpg
test,atencion,sano,0.888645,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/atencion/atencion_02100.jpg
test,atencion,atencion,0.630848,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02151.jpg
test,atencion,atencion,0.703005,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02212.jpg
test,atencion,atencion,0.580779,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_02217.jpg
test,atencion,atencion,0.698064,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02329.jpg
test,atencion,atencion,0.603012,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02486.jpg
test,atencion,atencion,0.640476,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02500.jpg
test,atencion,sano,0.617359,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_02638.jpg
test,atencion,atencion,0.723943,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_02698.jpg
test,atencion,atencion,0.517140,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_03480.jpg
test,atencion,atencion,0.468763,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_03591.jpg
test,atencion,peligro,0.988958,alta,alerta_preliminar_y_confirmar_con_gemini,False,dataset_curado/test/atencion/atencion_03699.jpg
test,atencion,peligro,0.715400,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_03753.jpg
test,atencion,peligro,0.460381,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_03810.jpg
test,atencion,atencion,0.892981,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_03812.jpg
test,atencion,sano,0.567764,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_04130.jpg
test,atencion,peligro,0.387417,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_04709.jpg
test,atencion,peligro,0.470612,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_05153.jpg
test,atencion,peligro,0.948485,alta,alerta_preliminar_y_confirmar_con_gemini,False,dataset_curado/test/atencion/atencion_05182.jpg
test,atencion,peligro,0.753240,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_05497.jpg
test,atencion,atencion,0.580774,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_05833.jpg
test,atencion,atencion,0.812659,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_08093.jpg
test,atencion,peligro,0.580475,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_08188.jpg
test,atencion,atencion,0.944805,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_08218.jpg
test,atencion,sano,0.777292,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_08361.jpg
test,atencion,peligro,0.646949,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/atencion/atencion_08523.jpg
test,atencion,atencion,0.782392,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_08739.jpg
test,atencion,atencion,0.692216,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_10193.jpg
test,atencion,atencion,0.709264,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_10281.jpg
test,atencion,atencion,0.615129,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_10561.jpg
test,atencion,peligro,0.950385,alta,alerta_preliminar_y_confirmar_con_gemini,False,dataset_curado/test/atencion/atencion_11706.jpg
test,atencion,peligro,0.413879,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/atencion/atencion_11881.jpg
test,atencion,peligro,0.856792,alta,alerta_preliminar_y_confirmar_con_gemini,False,dataset_curado/test/atencion/atencion_12327.jpg
test,atencion,atencion,0.908885,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_14070.jpg
test,atencion,atencion,0.485665,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/atencion/atencion_14072.jpg
test,atencion,atencion,0.750496,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_14089.jpg
test,atencion,atencion,0.820580,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_14107.jpg
test,atencion,atencion,0.637785,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_14116.jpg
test,atencion,atencion,0.945070,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/atencion/atencion_14167.jpg
test,atencion,atencion,0.716973,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/atencion/atencion_14203.jpg
test,peligro,peligro,0.946716,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00073.jpg
test,peligro,peligro,0.902531,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00136.jpg
test,peligro,peligro,0.689510,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_00202.jpg
test,peligro,atencion,0.521701,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_00243.jpg
test,peligro,peligro,0.940476,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00371.jpg
test,peligro,peligro,0.415039,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_00398.jpg
test,peligro,peligro,0.990781,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00560.jpg
test,peligro,peligro,0.973184,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00607.jpg
test,peligro,sano,0.518468,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_00884.jpg
test,peligro,peligro,0.782513,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_00886.jpg
test,peligro,peligro,0.940192,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_00919.jpg
test,peligro,peligro,0.792340,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_00923.jpg
test,peligro,sano,0.732368,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/peligro/peligro_01056.jpg
test,peligro,peligro,0.666912,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_01146.jpg
test,peligro,peligro,0.607213,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_01224.jpg
test,peligro,peligro,0.844074,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_01238.jpg
test,peligro,sano,0.587642,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_01272.jpg
test,peligro,peligro,0.852208,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_01415.jpg
test,peligro,peligro,0.519260,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_01426.jpg
test,peligro,atencion,0.890518,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/peligro/peligro_01465.jpg
test,peligro,atencion,0.421163,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_01581.jpg
test,peligro,peligro,0.405966,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_01633.jpg
test,peligro,peligro,0.788053,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_01670.jpg
test,peligro,peligro,0.658036,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_01681.jpg
test,peligro,peligro,0.679920,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_01746.jpg
test,peligro,atencion,0.695583,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/peligro/peligro_01851.jpg
test,peligro,peligro,0.439240,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_01932.jpg
test,peligro,atencion,0.887238,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/peligro/peligro_02033.jpg
test,peligro,atencion,0.442862,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_02276.jpg
test,peligro,sano,0.678325,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/peligro/peligro_02300.jpg
test,peligro,sano,0.515056,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_02384.jpg
test,peligro,sano,0.912970,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/peligro/peligro_02393.jpg
test,peligro,peligro,0.482264,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_02420.jpg
test,peligro,peligro,0.855945,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_02677.jpg
test,peligro,sano,0.864971,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/peligro/peligro_02872.jpg
test,peligro,sano,0.595576,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_03000.jpg
test,peligro,peligro,0.910085,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_03077.jpg
test,peligro,atencion,0.364443,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_03081.jpg
test,peligro,peligro,0.630764,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_03119.jpg
test,peligro,peligro,0.783369,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_03329.jpg
test,peligro,peligro,0.982141,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_03663.jpg
test,peligro,sano,0.896837,alta,clasificacion_preliminar_no_final,False,dataset_curado/test/peligro/peligro_03912.jpg
test,peligro,peligro,0.787570,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_04501.jpg
test,peligro,peligro,0.915523,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_04532.jpg
test,peligro,peligro,0.959916,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_04595.jpg
test,peligro,peligro,0.916638,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_04596.jpg
test,peligro,peligro,0.617074,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_04732.jpg
test,peligro,peligro,0.860378,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_05145.jpg
test,peligro,peligro,0.955571,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_05258.jpg
test,peligro,peligro,0.800425,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_05714.jpg
test,peligro,peligro,0.549236,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_05907.jpg
test,peligro,peligro,0.873105,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_06015.jpg
test,peligro,peligro,0.989037,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_06101.jpg
test,peligro,peligro,0.982626,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_06150.jpg
test,peligro,peligro,0.804413,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_06317.jpg
test,peligro,peligro,0.943339,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_06346.jpg
test,peligro,atencion,0.370838,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_06437.jpg
test,peligro,peligro,0.791567,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_06646.jpg
test,peligro,sano,0.502690,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_07206.jpg
test,peligro,peligro,0.822653,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_07232.jpg
test,peligro,peligro,0.768903,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_07414.jpg
test,peligro,peligro,0.590477,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_07983.jpg
test,peligro,peligro,0.576600,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_08049.jpg
test,peligro,peligro,0.400818,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_08284.jpg
test,peligro,sano,0.381488,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_08685.jpg
test,peligro,peligro,0.940063,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_10111.jpg
test,peligro,peligro,0.678689,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/peligro/peligro_10218.jpg
test,peligro,sano,0.523660,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_10310.jpg
test,peligro,peligro,0.501416,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_10357.jpg
test,peligro,peligro,0.458458,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_10582.jpg
test,peligro,peligro,0.433621,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/peligro/peligro_11398.jpg
test,peligro,atencion,0.508572,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/peligro/peligro_12700.jpg
test,peligro,peligro,0.902843,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_14276.jpg
test,peligro,peligro,0.933345,alta,alerta_preliminar_y_confirmar_con_gemini,True,dataset_curado/test/peligro/peligro_14591.jpg
test,sano,sano,0.956072,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_00116.jpg
test,sano,sano,0.720037,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_00170.jpg
test,sano,sano,0.774143,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_00254.jpg
test,sano,atencion,0.714889,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/sano/sano_00429.jpg
test,sano,atencion,0.548572,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_00438.jpg
test,sano,sano,0.733181,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_00538.jpg
test,sano,sano,0.525288,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_00744.jpg
test,sano,sano,0.741175,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_00767.jpg
test,sano,sano,0.914476,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_00862.jpg
test,sano,peligro,0.586369,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_00903.jpg
test,sano,sano,0.787368,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_00923.jpg
test,sano,sano,0.599527,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_00933.jpg
test,sano,sano,0.892998,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01048.jpg
test,sano,sano,0.506136,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_01087.jpg
test,sano,peligro,0.500461,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_01187.jpg
test,sano,sano,0.873935,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01224.jpg
test,sano,sano,0.567497,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_01241.jpg
test,sano,sano,0.974571,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01307.jpg
test,sano,sano,0.887648,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01326.jpg
test,sano,sano,0.697399,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_01354.jpg
test,sano,sano,0.986368,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01390.jpg
test,sano,sano,0.829807,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01548.jpg
test,sano,sano,0.921447,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01606.jpg
test,sano,sano,0.924692,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01630.jpg
test,sano,sano,0.703160,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_01740.jpg
test,sano,sano,0.939055,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_01755.jpg
test,sano,sano,0.534890,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_01780.jpg
test,sano,sano,0.683152,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_01826.jpg
test,sano,peligro,0.633455,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/sano/sano_01984.jpg
test,sano,sano,0.838364,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_02091.jpg
test,sano,sano,0.730379,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_02169.jpg
test,sano,atencion,0.642775,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/sano/sano_02170.jpg
test,sano,sano,0.598664,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_02217.jpg
test,sano,sano,0.749138,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_02242.jpg
test,sano,sano,0.643463,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_02263.jpg
test,sano,sano,0.732451,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_02359.jpg
test,sano,peligro,0.644020,media,agregar_con_otras_imagenes_del_grupo,False,dataset_curado/test/sano/sano_02393.jpg
test,sano,sano,0.783126,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_02456.jpg
test,sano,sano,0.991223,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_02506.jpg
test,sano,atencion,0.474521,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_02650.jpg
test,sano,sano,0.385178,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_02706.jpg
test,sano,sano,0.746482,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_03296.jpg
test,sano,sano,0.702949,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_03941.jpg
test,sano,sano,0.508405,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_04156.jpg
test,sano,sano,0.958333,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_04780.jpg
test,sano,sano,0.957471,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_04983.jpg
test,sano,sano,0.950120,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_05052.jpg
test,sano,sano,0.971495,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_05399.jpg
test,sano,sano,0.550066,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_05525.jpg
test,sano,sano,0.877771,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_06527.jpg
test,sano,sano,0.872676,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_07289.jpg
test,sano,sano,0.959512,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_08252.jpg
test,sano,sano,0.896677,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_08648.jpg
test,sano,sano,0.979450,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_08827.jpg
test,sano,sano,0.914779,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_08897.jpg
test,sano,sano,0.683416,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_08966.jpg
test,sano,peligro,0.940262,alta,alerta_preliminar_y_confirmar_con_gemini,False,dataset_curado/test/sano/sano_09175.jpg
test,sano,atencion,0.382017,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_09326.jpg
test,sano,sano,0.996209,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_09464.jpg
test,sano,sano,0.563449,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_10255.jpg
test,sano,sano,0.592498,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_11334.jpg
test,sano,sano,0.897741,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12378.jpg
test,sano,sano,0.762102,media,agregar_con_otras_imagenes_del_grupo,True,dataset_curado/test/sano/sano_12407.jpg
test,sano,sano,0.955869,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12416.jpg
test,sano,sano,0.919268,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12435.jpg
test,sano,sano,0.828145,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12438.jpg
test,sano,sano,0.885109,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12465.jpg
test,sano,sano,0.949791,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12492.jpg
test,sano,sano,0.966355,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12498.jpg
test,sano,sano,0.982330,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12501.jpg
test,sano,sano,0.968330,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12506.jpg
test,sano,atencion,0.561329,baja,captura_adicional_revision_o_gemini,False,dataset_curado/test/sano/sano_12535.jpg
test,sano,sano,0.918578,alta,clasificacion_preliminar_no_final,True,dataset_curado/test/sano/sano_12543.jpg
test,sano,sano,0.522555,baja,captura_adicional_revision_o_gemini,True,dataset_curado/test/sano/sano_12565.jpg
