priority,source,current_label,suggested_review,confidence_or_distance,path_a,path_b,notes
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02066.jpg,dataset/train/peligro/peligro_01274.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02083.jpg,dataset/train/atencion/atencion_00606.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02133.jpg,dataset/test/atencion/atencion_01467.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02197.jpg,dataset/train/atencion/atencion_07452.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02233.jpg,dataset/validation/atencion/atencion_01373.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02235.jpg,dataset/train/atencion/atencion_01120.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02235.jpg,dataset/validation/peligro/peligro_00189.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02258.jpg,dataset/train/atencion/atencion_00580.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02328.jpg,dataset/train/atencion/atencion_02541.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02328.jpg,dataset/train/peligro/peligro_03136.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02405.jpg,dataset/train/atencion/atencion_01704.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02864.jpg,dataset/train/peligro/peligro_00199.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02884.jpg,dataset/train/atencion/atencion_01469.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02893.jpg,dataset/train/atencion/atencion_11964.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02922.jpg,dataset/train/atencion/atencion_03300.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_02935.jpg,dataset/validation/peligro/peligro_00230.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_03206.jpg,dataset/test/atencion/atencion_02194.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_03246.jpg,dataset/train/atencion/atencion_00349.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_03288.jpg,dataset/validation/peligro/peligro_10795.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_03879.jpg,dataset/train/atencion/atencion_01844.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_03904.jpg,dataset/train/atencion/atencion_03941.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04266.jpg,dataset/train/atencion/atencion_01791.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04269.jpg,dataset/train/peligro/peligro_03200.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04269.jpg,dataset/validation/atencion/atencion_01863.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04292.jpg,dataset/train/atencion/atencion_02906.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04313.jpg,dataset/validation/peligro/peligro_03233.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04340.jpg,dataset/validation/atencion/atencion_01756.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04350.jpg,dataset/train/peligro/peligro_14795.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04360.jpg,dataset/train/atencion/atencion_01872.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04522.jpg,dataset/train/peligro/peligro_03481.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04696.jpg,dataset/train/atencion/atencion_00860.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_04875.jpg,dataset/train/atencion/atencion_00225.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_05769.jpg,dataset/train/atencion/atencion_00177.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_06496.jpg,dataset/validation/peligro/peligro_12028.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_06516.jpg,dataset/train/atencion/atencion_01812.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_06516.jpg,dataset/train/peligro/peligro_13625.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_06836.jpg,dataset/validation/peligro/peligro_02072.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_07045.jpg,dataset/validation/peligro/peligro_06151.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_08833.jpg,dataset/train/atencion/atencion_02919.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_09177.jpg,dataset/train/atencion/atencion_01772.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_09610.jpg,dataset/validation/peligro/peligro_05721.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_09702.jpg,dataset/train/atencion/atencion_00233.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_10191.jpg,dataset/train/atencion/atencion_01908.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/sano/sano_11914.jpg,dataset/train/atencion/atencion_02019.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00102.jpg,dataset/validation/sano/sano_00181.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00233.jpg,dataset/validation/sano/sano_09702.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00600.jpg,dataset/test/peligro/peligro_07727.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00619.jpg,dataset/validation/peligro/peligro_01671.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00630.jpg,dataset/validation/peligro/peligro_00070.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00658.jpg,dataset/validation/peligro/peligro_00694.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00693.jpg,dataset/test/peligro/peligro_00113.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00860.jpg,dataset/validation/sano/sano_04696.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01120.jpg,dataset/validation/peligro/peligro_00189.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01548.jpg,dataset/test/peligro/peligro_02082.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01550.jpg,dataset/validation/peligro/peligro_00022.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01759.jpg,dataset/validation/peligro/peligro_09275.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01801.jpg,dataset/validation/sano/sano_01915.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01937.jpg,dataset/validation/peligro/peligro_03070.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02906.jpg,dataset/validation/sano/sano_04292.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02919.jpg,dataset/test/sano/sano_08833.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03300.jpg,dataset/validation/sano/sano_02922.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03350.jpg,dataset/test/peligro/peligro_04467.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05807.jpg,dataset/test/peligro/peligro_03041.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_08223.jpg,dataset/validation/sano/sano_00782.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_09668.jpg,dataset/validation/sano/sano_02900.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_09708.jpg,dataset/test/sano/sano_02723.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_10354.jpg,dataset/validation/peligro/peligro_01403.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00010.jpg,dataset/test/atencion/atencion_00661.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00093.jpg,dataset/validation/atencion/atencion_01398.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00100.jpg,dataset/validation/atencion/atencion_00700.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00119.jpg,dataset/validation/atencion/atencion_00771.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00157.jpg,dataset/validation/atencion/atencion_05135.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00199.jpg,dataset/test/sano/sano_02864.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01169.jpg,dataset/validation/atencion/atencion_01412.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01347.jpg,dataset/test/atencion/atencion_00555.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01440.jpg,dataset/test/atencion/atencion_01346.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01500.jpg,dataset/test/atencion/atencion_02316.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01963.jpg,dataset/validation/atencion/atencion_06284.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03200.jpg,dataset/validation/atencion/atencion_01863.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03240.jpg,dataset/validation/atencion/atencion_02626.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03440.jpg,dataset/test/atencion/atencion_03329.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03462.jpg,dataset/validation/atencion/atencion_03360.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03515.jpg,dataset/validation/atencion/atencion_01977.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_04745.jpg,dataset/validation/atencion/atencion_05751.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_06855.jpg,dataset/validation/atencion/atencion_03541.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_09888.jpg,dataset/test/atencion/atencion_02045.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_10469.jpg,dataset/validation/atencion/atencion_01166.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_13301.jpg,dataset/validation/sano/sano_03782.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_13697.jpg,dataset/validation/atencion/atencion_12528.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_14795.jpg,dataset/validation/sano/sano_04350.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_00211.jpg,dataset/validation/atencion/atencion_05171.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_00525.jpg,dataset/test/atencion/atencion_01958.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_00818.jpg,dataset/test/atencion/atencion_08131.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_01147.jpg,dataset/validation/atencion/atencion_01997.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_01449.jpg,dataset/validation/atencion/atencion_00207.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_01945.jpg,dataset/validation/atencion/atencion_03246.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_02008.jpg,dataset/test/peligro/peligro_02082.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_02159.jpg,dataset/test/peligro/peligro_11991.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_03288.jpg,dataset/validation/peligro/peligro_10795.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_04269.jpg,dataset/validation/atencion/atencion_01863.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_04313.jpg,dataset/validation/peligro/peligro_03233.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_04340.jpg,dataset/validation/atencion/atencion_01756.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_07045.jpg,dataset/validation/peligro/peligro_06151.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/sano/sano_09610.jpg,dataset/validation/peligro/peligro_05721.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/atencion/atencion_09665.jpg,dataset/test/peligro/peligro_00936.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/peligro/peligro_00112.jpg,dataset/test/atencion/atencion_01558.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/peligro/peligro_00230.jpg,dataset/test/sano/sano_02935.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00004.jpg,dataset/raw/peligro/peligro_00179.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00012.jpg,dataset/raw/sano/sano_00139.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00034.jpg,dataset/raw/peligro/peligro_00101.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00177.jpg,dataset/raw/sano/sano_05769.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00225.jpg,dataset/raw/sano/sano_04875.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00233.jpg,dataset/raw/sano/sano_09702.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00349.jpg,dataset/raw/sano/sano_03246.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00555.jpg,dataset/raw/peligro/peligro_01347.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00574.jpg,dataset/raw/peligro/peligro_00765.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00580.jpg,dataset/raw/sano/sano_02258.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00600.jpg,dataset/raw/peligro/peligro_07727.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00606.jpg,dataset/raw/sano/sano_02083.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00630.jpg,dataset/raw/peligro/peligro_00070.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00630.jpg,dataset/raw/sano/sano_01990.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00636.jpg,dataset/raw/peligro/peligro_00300.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00656.jpg,dataset/raw/peligro/peligro_01513.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00658.jpg,dataset/raw/peligro/peligro_00694.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00661.jpg,dataset/raw/peligro/peligro_00010.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_00665.jpg,dataset/raw/peligro/peligro_00111.jpg,Par pHash similar; cross_split=False.
