sha256,count,splits,classes,paths
7d0dbe55dad6ca57cffd62b6b09c3a72de1608e23580d1a1b8988472a5dcfe82,2,raw|train,peligro,dataset/raw/peligro/peligro_04648.jpg|dataset/train/peligro/peligro_04648.jpg
7d3a9217f1558d00c46563844ba7a6860c30e30634231917af0e46e217782dd2,2,raw|validation,sano,dataset/raw/sano/sano_08911.jpg|dataset/validation/sano/sano_08911.jpg
7d5ef077793d61eaa3aed7a10082009d214ad46d71b6bd7ba4efc1ecce19c3ca,2,raw|train,sano,dataset/raw/sano/sano_12468.jpg|dataset/train/sano/sano_12468.jpg
7d6e0d84b2c6e4a092182f9b3c9f9b2a5a4e059e035963de13a3a3a6e39b59e8,2,raw|train,sano,dataset/raw/sano/sano_01164.jpg|dataset/train/sano/sano_01164.jpg
7d7990a4e88875eeb2ed40642d76b1ca429fe8431031858d5d70eaa364a67af3,2,raw|train,atencion,dataset/raw/atencion/atencion_07620.jpg|dataset/train/atencion/atencion_07620.jpg
7da3a85d0ba58e1147e82318a72ca8f82ba21bf9d7b9a1bf411dfca076488b97,2,raw|train,peligro,dataset/raw/peligro/peligro_03899.jpg|dataset/train/peligro/peligro_03899.jpg
7da3b7e705b1b25110505c3d8aab68e83b221d00532dd440f93884ad5552b236,2,raw|validation,peligro,dataset/raw/peligro/peligro_05250.jpg|dataset/validation/peligro/peligro_05250.jpg
7dbeb3d1357b6122c0e84cfb5493199aec4e49408f28ad85698713d9b64cfeab,2,raw|train,peligro,dataset/raw/peligro/peligro_00143.jpg|dataset/train/peligro/peligro_00143.jpg
7dca254f30125c645d20011959a12c5202ec1bc21da7d56862dc775e2be081e6,2,raw|train,sano,dataset/raw/sano/sano_00270.jpg|dataset/train/sano/sano_00270.jpg
7dcd3ae6387b6a44195f6970d9964bd92299de73586b3430196ec7296ae789e7,2,raw|train,peligro,dataset/raw/peligro/peligro_07699.jpg|dataset/train/peligro/peligro_07699.jpg
7dd59d28327ce539b54daf530ef023f456ca6d59d37d60058aefa7928bce0a4a,2,raw|train,peligro,dataset/raw/peligro/peligro_07935.jpg|dataset/train/peligro/peligro_07935.jpg
7e0e559dd6ac1a065330568144448157e692f4e4b84bf957f7f2632d12da3cf6,2,raw|train,sano,dataset/raw/sano/sano_05606.jpg|dataset/train/sano/sano_05606.jpg
7e184bc2f5052d7bf3697549806c45df68613b4a311c50cec36f51792ae560cc,2,raw|train,sano,dataset/raw/sano/sano_03324.jpg|dataset/train/sano/sano_03324.jpg
7e4be576e34086d59dece123d02ea49cd9fa5fc3c6dffa139bd715bb9116b1f4,2,raw|train,atencion,dataset/raw/atencion/atencion_02384.jpg|dataset/train/atencion/atencion_02384.jpg
7e7b2de28f627e1fc0639682bc596bae52ec0740669762c412735d08c5d9c50d,2,raw|train,peligro,dataset/raw/peligro/peligro_00882.jpg|dataset/train/peligro/peligro_00882.jpg
7e7fe45ce2f696df5854d7ae9a7beb8c2238228b88c711445cfdfd675bc7c1e9,2,raw|train,sano,dataset/raw/sano/sano_03125.jpg|dataset/train/sano/sano_03125.jpg
7ea3f0c874de41fa7b3b02a6050390619e365e07d94e1a724ec98403e4b01ccb,2,raw|train,atencion,dataset/raw/atencion/atencion_00654.jpg|dataset/train/atencion/atencion_00654.jpg
7eb8d8709c4a0415cdf1b35819362f35e842f02735c2e010f7299cfd27b43525,2,raw|train,atencion,dataset/raw/atencion/atencion_00807.jpg|dataset/train/atencion/atencion_00807.jpg
7ee144d036b766b0a28cc845e65b836ed1bc0e5fc6d02c8e2da5507ee6a43adb,2,raw|test,peligro,dataset/raw/peligro/peligro_13185.jpg|dataset/test/peligro/peligro_13185.jpg
7ee21dbf7cfb7f1e602cecdf09449e6f29dd5c27e97cf3d0da469e86a024c99a,2,raw|train,peligro,dataset/raw/peligro/peligro_10236.jpg|dataset/train/peligro/peligro_10236.jpg
7f062899b97f7100d887b29f968732f39e658056927091d68a2a38e78a766f5b,2,raw|validation,sano,dataset/raw/sano/sano_09842.jpg|dataset/validation/sano/sano_09842.jpg
7f0baf93cf3bb17ad99dce864e055dda6b2f29e205934cd457f555405d5a46de,2,raw|validation,atencion,dataset/raw/atencion/atencion_11488.jpg|dataset/validation/atencion/atencion_11488.jpg
7f120266f7b6986a86dc494bedc64099a7b0f2c9341c30073903c60bd22cc36f,2,raw|train,peligro,dataset/raw/peligro/peligro_01083.jpg|dataset/train/peligro/peligro_01083.jpg
7f13a9f657ffc321f0feb8c08b505547af2c00e0e6cc20d2f5c183cab6e04103,2,raw|validation,sano,dataset/raw/sano/sano_12372.jpg|dataset/validation/sano/sano_12372.jpg
7f34af2b998f9004593742ddde3c3db22fc97e745e1f93e5c49d76786e5821e9,2,raw|train,peligro,dataset/raw/peligro/peligro_08046.jpg|dataset/train/peligro/peligro_08046.jpg
7f3605b9ed25172bf9045777be15aea5e30a1553583103d21a2cb92044fb4c32,2,raw|train,peligro,dataset/raw/peligro/peligro_15011.jpg|dataset/train/peligro/peligro_15011.jpg
7f8f4a05152d8564e8092a8fa13ea9aecb242fe5108f4c25b84018b3082f71c4,2,raw|test,peligro,dataset/raw/peligro/peligro_01243.jpg|dataset/test/peligro/peligro_01243.jpg
7fa09b47de19b50e495e0c1264558d550ab98f1816a84961ead2f2590bc34b9b,2,raw|train,sano,dataset/raw/sano/sano_04864.jpg|dataset/train/sano/sano_04864.jpg
7fa53619471e253d5b7dc62af4a4ea408098e727cae8717675ce4ed7d10caf5e,2,raw|validation,atencion,dataset/raw/atencion/atencion_08896.jpg|dataset/validation/atencion/atencion_08896.jpg
7fb30d6b608613f3f8d6727e789ea9cdcf0f9a302abea24d70698a278f564461,2,raw|train,sano,dataset/raw/sano/sano_12538.jpg|dataset/train/sano/sano_12538.jpg
7fb77241126915f9efea1a91b92049da2c5cb1ea053ff46661075878efd532d4,2,raw|train,peligro,dataset/raw/peligro/peligro_03414.jpg|dataset/train/peligro/peligro_03414.jpg
7ffa970bbf162fdc0c8883c49f5e75aaad465865c52425cbba5bf6211458f963,2,raw|train,sano,dataset/raw/sano/sano_00299.jpg|dataset/train/sano/sano_00299.jpg
8002d95785a27d189d24d357ac0e623d876f1121d476cc0904d759c8799ab106,2,raw|train,atencion,dataset/raw/atencion/atencion_00679.jpg|dataset/train/atencion/atencion_00679.jpg
804613e68cd724d871a5f0c93caba8d9830f94ab74da8272edfe298c7996e9d8,2,raw|validation,peligro,dataset/raw/peligro/peligro_00459.jpg|dataset/validation/peligro/peligro_00459.jpg
805303e069b520acaa42bd7d6880f8de178cc372b5465ed435ff5970c7a99bda,2,raw|train,sano,dataset/raw/sano/sano_00895.jpg|dataset/train/sano/sano_00895.jpg
80b73ad4e9334138b30b300fca5c7a8671b05d91313c79964da16f93c06f42b8,2,raw|train,sano,dataset/raw/sano/sano_09488.jpg|dataset/train/sano/sano_09488.jpg
80dac02f4c52765ea10858ecf995c23388f91af7a4ea0490285320b2f8117431,2,raw|train,peligro,dataset/raw/peligro/peligro_13739.jpg|dataset/train/peligro/peligro_13739.jpg
80ee41ff94df65eaa0564bf2cab31077637a036823cbf775bd22257a7613cf4a,2,raw|train,peligro,dataset/raw/peligro/peligro_09213.jpg|dataset/train/peligro/peligro_09213.jpg
80efc4a7d3db782d7e9a65f29c09f36e86b3ce739a63dea4e5d65397717b7a1f,2,raw|train,sano,dataset/raw/sano/sano_01168.jpg|dataset/train/sano/sano_01168.jpg
81077f30aabfeb66b0601d17ce385583ec1b1b0654948616591f1942e2936749,2,raw|train,peligro,dataset/raw/peligro/peligro_11412.jpg|dataset/train/peligro/peligro_11412.jpg
812646b2b11dd4fabb5f64f125a260a02f8652faf96b7415af9cfefdb0566752,2,raw|validation,sano,dataset/raw/sano/sano_00873.jpg|dataset/validation/sano/sano_00873.jpg
812dfb4964d32f67bbb364b799de1f9dc7944c1893ff2b0d8053b727578b10c3,2,raw|validation,peligro,dataset/raw/peligro/peligro_01041.jpg|dataset/validation/peligro/peligro_01041.jpg
817216fb1f5bd10459cf8ae97d2458994e857ee112b5c8f610feb9c75b0ff571,2,raw|validation,sano,dataset/raw/sano/sano_00717.jpg|dataset/validation/sano/sano_00717.jpg
8197390cc74a7d903baaf8c96d5f25ad85e4f27186bddd7052808de8f8a7420d,2,raw|validation,peligro,dataset/raw/peligro/peligro_00087.jpg|dataset/validation/peligro/peligro_00087.jpg
81b44e69f78a0aee37f1e184b145f61188c6710afe33b4a5adbf573db7c4c68d,2,raw|train,sano,dataset/raw/sano/sano_01222.jpg|dataset/train/sano/sano_01222.jpg
81cfc8cef2b8a77696e88602fb9161cf4e89021cfdd6f46ec0c2059e01143aad,2,raw|train,peligro,dataset/raw/peligro/peligro_03071.jpg|dataset/train/peligro/peligro_03071.jpg
81f2cf54eae29ecff11f8104b81ba10d3bd0856db95f0dc9b61d45184c81868f,2,raw|train,sano,dataset/raw/sano/sano_12477.jpg|dataset/train/sano/sano_12477.jpg
82474248008e7939bf4ad206f90534b8008bfa38c1406f0d312aea5cbdac2124,2,raw|test,atencion,dataset/raw/atencion/atencion_00345.jpg|dataset/test/atencion/atencion_00345.jpg
8282ad392e6b013f592522dfe481f1c131d78ef31e7d3a35512ae2b712032470,2,raw|train,atencion,dataset/raw/atencion/atencion_14202.jpg|dataset/train/atencion/atencion_14202.jpg
829a451b7d20633db49a90397f55479c1761a309670857bfd4164e0f3b76b1d1,2,raw|validation,sano,dataset/raw/sano/sano_01278.jpg|dataset/validation/sano/sano_01278.jpg
82a99472882954e3369f2bf7d93cde612cd2cbc27fd035e51b13fa1a30c356c6,2,raw|train,peligro,dataset/raw/peligro/peligro_02760.jpg|dataset/train/peligro/peligro_02760.jpg
82adcc685a1b67eaafb7d6b2932ff470c0f23e8b843723aa2ab112d653260d6c,2,raw|validation,peligro,dataset/raw/peligro/peligro_11848.jpg|dataset/validation/peligro/peligro_11848.jpg
82b536c78f224864554cbadfec6bc0d5fd87f337b663429e61e6ff3715a9fa37,2,raw|train,peligro,dataset/raw/peligro/peligro_00231.jpg|dataset/train/peligro/peligro_00231.jpg
82bac7596447a6830dc87a8a60922575f2d66e0ce9caf1b09d4be1457af902a0,2,raw|train,peligro,dataset/raw/peligro/peligro_13423.jpg|dataset/train/peligro/peligro_13423.jpg
82edcc6f9c1ae1dde2dcdde3e72d1988fcac74ecc1b484222a6e1ad10cd49c85,2,raw|validation,atencion,dataset/raw/atencion/atencion_02286.jpg|dataset/validation/atencion/atencion_02286.jpg
82efd0eba7133041c4afc866c69225949c10941434bda83318fcc227fe27dfc5,2,raw|train,atencion,dataset/raw/atencion/atencion_00151.jpg|dataset/train/atencion/atencion_00151.jpg
830ca5f8c4dcc80c73e5794bf37dd10495da1bbfc75669891f2a4ad925efd552,2,raw|train,atencion,dataset/raw/atencion/atencion_06507.jpg|dataset/train/atencion/atencion_06507.jpg
833301d208625089f6b5304b171964c84c1486417c6e06be7cfb02d57369ab8a,2,raw|train,atencion,dataset/raw/atencion/atencion_14210.jpg|dataset/train/atencion/atencion_14210.jpg
83c2d6276df392e92d34fe3926095901ab5260b0ca2c9bfa07c9c8a4c4d5d900,2,raw|train,sano,dataset/raw/sano/sano_00341.jpg|dataset/train/sano/sano_00341.jpg
83cc28a576c3707bde4d833184bdb003fd132fbfced83c585a305a4c7e784326,2,raw|train,sano,dataset/raw/sano/sano_04307.jpg|dataset/train/sano/sano_04307.jpg
83e5d40c9f9e8ab7b77d48f19fd83670f89a13dc2598665723e91e3e6da105f2,2,raw|train,atencion,dataset/raw/atencion/atencion_02276.jpg|dataset/train/atencion/atencion_02276.jpg
84049b5b9a49c4c567c72792969f0acb4f02e58f2de5ed8101b65349d2c86cba,2,raw|train,peligro,dataset/raw/peligro/peligro_03277.jpg|dataset/train/peligro/peligro_03277.jpg
84065e8fe64e014c159fb3270437534a24e345900c496f2b7c7f7dd5752a4a1f,2,raw|train,sano,dataset/raw/sano/sano_12296.jpg|dataset/train/sano/sano_12296.jpg
8423e411015abcde72be2588cac1101e0cebee4772211141dc41da9877cc3a2b,2,raw|train,sano,dataset/raw/sano/sano_00485.jpg|dataset/train/sano/sano_00485.jpg
84320f265154b0448574ddb7912fb83060911b5d25bae064b4ccc8d9c12b2eb8,2,raw|validation,peligro,dataset/raw/peligro/peligro_01000.jpg|dataset/validation/peligro/peligro_01000.jpg
8492d11ff20f34bbd81de65fe84e494565744de7a7126f8dad9d30eb127fc276,2,raw|validation,sano,dataset/raw/sano/sano_06342.jpg|dataset/validation/sano/sano_06342.jpg
849d5152ca18c79b07d2e004372048cbd753f2097ecb3a74acfee9cbaa0be0a3,2,raw|train,atencion,dataset/raw/atencion/atencion_05444.jpg|dataset/train/atencion/atencion_05444.jpg
84ba82386e89dd6d8c6e03834b89f44f718a012c376be48e2bd0dcc2cdfc7151,2,raw|validation,peligro,dataset/raw/peligro/peligro_03049.jpg|dataset/validation/peligro/peligro_03049.jpg
854c5b67ed350a731a797a448d9ff1e3a737722f919625bdb3a75407ac7e0d4b,2,raw|train,sano,dataset/raw/sano/sano_05436.jpg|dataset/train/sano/sano_05436.jpg
8557968b1692c3daaf565510c95f602fb1ae532e92d59deff73cfc81773ccbf7,2,raw|validation,peligro,dataset/raw/peligro/peligro_09250.jpg|dataset/validation/peligro/peligro_09250.jpg
856f31513637675699d3bb09ab53267c302e34ae9b2ee6a90b6bc45faddada19,2,raw|train,sano,dataset/raw/sano/sano_00127.jpg|dataset/train/sano/sano_00127.jpg
85797bdb11314b54ac56bfbae19162b2df26995567449410ba1a8f433b41bfa8,2,raw|train,atencion,dataset/raw/atencion/atencion_14074.jpg|dataset/train/atencion/atencion_14074.jpg
85acecb5b4adf3a7aebdd34d8965497f2d5d26083d1f15bcb799a76d9b57f666,2,raw|validation,sano,dataset/raw/sano/sano_06715.jpg|dataset/validation/sano/sano_06715.jpg
85dc131da68095a68773c621fb51878c437b71b8933743b81d63cb03307ee0ee,2,raw,peligro|sano,dataset/raw/peligro/peligro_02362.jpg|dataset/raw/sano/sano_02119.jpg
85f8b221bf27042015b3b1fb21912f662bc18a432b26e701e5a892b98bf4271d,2,raw|train,peligro,dataset/raw/peligro/peligro_00305.jpg|dataset/train/peligro/peligro_00305.jpg
8603fccdc243ecdfd6eb9d25019e1a516596aa4875372d110dd30688ab54139f,2,raw|train,peligro,dataset/raw/peligro/peligro_13461.jpg|dataset/train/peligro/peligro_13461.jpg
86044ec32733fba09bf8ede376ba338e182f9d382a2c190219494b4cc2b9b3fe,2,raw|validation,atencion,dataset/raw/atencion/atencion_00098.jpg|dataset/validation/atencion/atencion_00098.jpg
86099189e16f1333705568055ba6afb746843afa406e5585115178ef078976e0,2,raw|train,sano,dataset/raw/sano/sano_01013.jpg|dataset/train/sano/sano_01013.jpg
86345c6f60ed885b9038690144cdbba7eb075d770e0c7fbc2f6b2ce7a8582e58,2,raw|train,peligro,dataset/raw/peligro/peligro_00905.jpg|dataset/train/peligro/peligro_00905.jpg
86412383842ea9c357b10df493276d985ffee286146fcbe096bf675c25514be0,2,raw|train,atencion,dataset/raw/atencion/atencion_02493.jpg|dataset/train/atencion/atencion_02493.jpg
865467eba6f8b380d8640a23165a9e54a189391da92dee2a4d87b9201b50dcc2,2,raw|train,sano,dataset/raw/sano/sano_00130.jpg|dataset/train/sano/sano_00130.jpg
867e4770eb5286c280164c3a6e95f3aaac7d4d58f74f4659fb285845065d81f0,2,raw|train,atencion,dataset/raw/atencion/atencion_00669.jpg|dataset/train/atencion/atencion_00669.jpg
8680478157df325ae608f0220992b0f3c9683994269d7ccfe8f2912d2c7da2c0,2,raw|train,peligro,dataset/raw/peligro/peligro_09055.jpg|dataset/train/peligro/peligro_09055.jpg
868e902281a477203c4ac0422d40b3c59b299eef91fbe24778df052b6f7ac0bd,2,raw|train,atencion,dataset/raw/atencion/atencion_00529.jpg|dataset/train/atencion/atencion_00529.jpg
8698e793a8e4644dc4743443025d442e311408798a629f402fcc23f9e4add5ca,2,raw|train,sano,dataset/raw/sano/sano_04205.jpg|dataset/train/sano/sano_04205.jpg
86b0284922791ae3745184a4369fa2e64d7925f580e8738ed59deffdca8856fb,2,raw|train,peligro,dataset/raw/peligro/peligro_05249.jpg|dataset/train/peligro/peligro_05249.jpg
86d98989f7e1d7b42fbc896470461738abb91277d82ae5f612b2deb0eeb1750f,2,raw|train,peligro,dataset/raw/peligro/peligro_00066.jpg|dataset/train/peligro/peligro_00066.jpg
8710ff8e8cc5e3d01de3ace1d0fe5d1b9ca1d9d46f29915b9138ebd41a55b580,2,raw|train,sano,dataset/raw/sano/sano_05312.jpg|dataset/train/sano/sano_05312.jpg
87176a0824aa1bc8f620287c36d94929b46e8195f70f07d28a87b4984060a3e5,2,raw|train,peligro,dataset/raw/peligro/peligro_05754.jpg|dataset/train/peligro/peligro_05754.jpg
8767e5f560f91306032f3239ef2e528894513f46034a4666304825d62faf7959,2,raw|train,sano,dataset/raw/sano/sano_00490.jpg|dataset/train/sano/sano_00490.jpg
87825fbd7336572a6a7571533ca649e89f26fe06689c9cf7665a2713712a1abb,2,raw|validation,atencion,dataset/raw/atencion/atencion_00655.jpg|dataset/validation/atencion/atencion_00655.jpg
87b09dd6313e17f93ba52eb89d285a44a86fd57cd53661c368cce2809687f9c0,2,raw|train,sano,dataset/raw/sano/sano_12470.jpg|dataset/train/sano/sano_12470.jpg
87e5d0720971a276009cc61415a046c1b526c98ddbe21f99754b75a356fc5724,2,raw|train,atencion,dataset/raw/atencion/atencion_14108.jpg|dataset/train/atencion/atencion_14108.jpg
881bb33febae84f1c5548e5eee2ef59e77517c634668c2645df6a3ce06c1215c,2,raw|train,sano,dataset/raw/sano/sano_06232.jpg|dataset/train/sano/sano_06232.jpg
882803612fe570a83ab6edcf2d8f7107ed75ccbccd878dd70f01452e8bec24c6,2,raw|validation,peligro,dataset/raw/peligro/peligro_04657.jpg|dataset/validation/peligro/peligro_04657.jpg
882edd60a5b2ebd29b2e6607fc8747423dd1cd45aa741ee7bcafef3030397abb,2,raw|train,sano,dataset/raw/sano/sano_12408.jpg|dataset/train/sano/sano_12408.jpg
883d7a3f1046f2f66fc5c21889526ee04bfffce3295ef3939468e9143ca8c74e,2,raw|validation,sano,dataset/raw/sano/sano_00049.jpg|dataset/validation/sano/sano_00049.jpg
885d4ca491d87dc81a5ff188a34677aa8b0e92b182f0bc1ec53df7b59d99535a,2,raw|validation,peligro,dataset/raw/peligro/peligro_04560.jpg|dataset/validation/peligro/peligro_04560.jpg
8868472bf580d54ea2558f204b5efb91d653d8b5a5570c65abfb3627c442be66,2,raw|train,atencion,dataset/raw/atencion/atencion_00612.jpg|dataset/train/atencion/atencion_00612.jpg
88bba2900cadd484ae265c955249a15aa11231c0950f9f6c9c87bb8121ee41a9,2,raw|validation,sano,dataset/raw/sano/sano_00765.jpg|dataset/validation/sano/sano_00765.jpg
88bd399dd5e35309188f8eeaada2b8eb8d12e448315ce08e5b1673bb4098ce71,2,raw|train,peligro,dataset/raw/peligro/peligro_00696.jpg|dataset/train/peligro/peligro_00696.jpg
88c2bfb4297ecb56f1128be3b0b6367668b92f2c6adf12feef9e8b6de43aa33a,2,raw|train,peligro,dataset/raw/peligro/peligro_12443.jpg|dataset/train/peligro/peligro_12443.jpg
88dfbc79f78dca43b0011128b1ba8acb090a6b2f46edea4f7ec19e36ae7902ba,2,raw|train,peligro,dataset/raw/peligro/peligro_09056.jpg|dataset/train/peligro/peligro_09056.jpg
88fd84f2a4a77dfcf68e99b1f61b417af545fa77f2437a884543c5a9b731e690,2,raw|train,peligro,dataset/raw/peligro/peligro_07282.jpg|dataset/train/peligro/peligro_07282.jpg
893aab1acef48bb40d3908a5f878d3a6753675179f9208d2638530da5370dfc6,2,raw,peligro|sano,dataset/raw/peligro/peligro_02162.jpg|dataset/raw/sano/sano_02233.jpg
894698285102ced85da03e9337a8ee5ddb0ffc9733309653a01bb0ca386e2f3f,2,raw|train,peligro,dataset/raw/peligro/peligro_03307.jpg|dataset/train/peligro/peligro_03307.jpg
89a57d8b15a1661179b3ef38dd773405b9b24e02b46a486151b00cd684479368,2,raw|validation,sano,dataset/raw/sano/sano_00828.jpg|dataset/validation/sano/sano_00828.jpg
89bbe1803d4a53ec594bac405d7ba848fdd5cf30ac2e09415d1625cbc36f1dd5,2,raw|train,sano,dataset/raw/sano/sano_03440.jpg|dataset/train/sano/sano_03440.jpg
89ca803b11c117711e878f4b8da00859c917d620da5e54166fe7b9c3389ac480,2,raw|train,atencion,dataset/raw/atencion/atencion_02400.jpg|dataset/train/atencion/atencion_02400.jpg
8a0eb55c2d4b3cbb398968bbee77a992c255debc3df58f8c154131c1c713aa4b,2,train,atencion|sano,dataset/train/atencion/atencion_01704.jpg|dataset/train/sano/sano_01868.jpg
8a142c8c5dd4d66003d291c38ecd30833b345600f2b128b8a9540c43ccbe6587,2,raw|train,sano,dataset/raw/sano/sano_04109.jpg|dataset/train/sano/sano_04109.jpg
8a27702dfb71f8de95fa75dfa2094a7d48baeec7c78e9cb05a1056fe5f19b89e,2,raw|train,atencion,dataset/raw/atencion/atencion_00665.jpg|dataset/train/atencion/atencion_00665.jpg
8a2778f60d49a0d750e1e40b798fe8f5290c77766afc0a2c3398a66c49d7ac66,2,raw|train,peligro,dataset/raw/peligro/peligro_00379.jpg|dataset/train/peligro/peligro_00379.jpg
8a2f90db548907538d96acdbb1c171dda815c26fc02d7c369410da638b2da344,2,raw|validation,sano,dataset/raw/sano/sano_05191.jpg|dataset/validation/sano/sano_05191.jpg
8a473c854f4ce0c7a8f81cdf5f881880bbfeeb459d820cb58b711f1db89ab61c,2,raw,atencion|peligro,dataset/raw/atencion/atencion_01337.jpg|dataset/raw/peligro/peligro_01363.jpg
8a80c803b2b0f390e7c52c8135e9140fd754455fd65cab2e44dc298ce367ddb1,2,raw|train,peligro,dataset/raw/peligro/peligro_13396.jpg|dataset/train/peligro/peligro_13396.jpg
8aaf8cc810003d378bc5abca83b40486c77ab342ff34597c3ab11f1ea280e9a6,2,raw|train,peligro,dataset/raw/peligro/peligro_01007.jpg|dataset/train/peligro/peligro_01007.jpg
8abe7e8e304db65f988296d53f32dd61650d88c029734cd4c787254d6d3a232f,2,raw|train,sano,dataset/raw/sano/sano_04112.jpg|dataset/train/sano/sano_04112.jpg
8aca8cb3672658236231f0ea70dde4c3b046bee81f2f9afc57588582c81b22a8,2,raw|train,peligro,dataset/raw/peligro/peligro_11537.jpg|dataset/train/peligro/peligro_11537.jpg
8adacad16fcd2f898d9af94dc58adb3f2eff14ff6cbc44a2205aa7e0de3cdb22,2,raw|train,peligro,dataset/raw/peligro/peligro_03494.jpg|dataset/train/peligro/peligro_03494.jpg
8adddc78035ab0fa914a07ea2883d0a135a8faff4a014435fd11246641241671,2,raw|test,sano,dataset/raw/sano/sano_05140.jpg|dataset/test/sano/sano_05140.jpg
8afb03225135286ae0a48c3190cd7382565a39fece640cad819b9ba33ffe8448,2,raw|train,sano,dataset/raw/sano/sano_05170.jpg|dataset/train/sano/sano_05170.jpg
8b73b05414eca95cdde02fe700bcb19f6f793f15690fdd4bb32b37f08c8da881,2,raw|train,sano,dataset/raw/sano/sano_12461.jpg|dataset/train/sano/sano_12461.jpg
8b922df225071edc2ca4d534a6c4173b38852e4efe5057da06b65c55921fce89,2,raw|train,atencion,dataset/raw/atencion/atencion_00179.jpg|dataset/train/atencion/atencion_00179.jpg
8b99ca40cbcdd816d270c56abfb9026e64cfdca366f675c232d2a3d0c714b04d,2,raw|validation,peligro,dataset/raw/peligro/peligro_03436.jpg|dataset/validation/peligro/peligro_03436.jpg
8ba5104437efab2cc5e65445cd7e0ec51533977d0d61e4a1882191086d28083e,2,raw|train,sano,dataset/raw/sano/sano_05553.jpg|dataset/train/sano/sano_05553.jpg
8ba6b667898b22dbcf17e75034b7855ad3b5b20023821b8a9ad935c094192f52,2,raw|validation,sano,dataset/raw/sano/sano_12449.jpg|dataset/validation/sano/sano_12449.jpg
8bca9a58ef6f4a02149ad03161f5a0d9a9baf48d67d3c26e707aeebe92b2dfe4,2,raw|train,peligro,dataset/raw/peligro/peligro_02648.jpg|dataset/train/peligro/peligro_02648.jpg
8bd79fde999710908336e6c802f00d66899dd6efa911997488123647e3705075,2,raw|train,atencion,dataset/raw/atencion/atencion_14142.jpg|dataset/train/atencion/atencion_14142.jpg
8c0eebcfbb42441cd9e3c6a67294c2c4c34eedbbe675867ddcf33c76776d6d6e,2,raw|test,atencion,dataset/raw/atencion/atencion_02501.jpg|dataset/test/atencion/atencion_02501.jpg
8c16c87a80d3e80719fe8168565661eced086cbfa0ad38c21a20f3e26869c0be,2,raw|train,sano,dataset/raw/sano/sano_04522.jpg|dataset/train/sano/sano_04522.jpg
8c1984a7e6fa2e68d61c88d027cd161b3160fba8d29c9a709b1611058faadc7c,2,raw|train,atencion,dataset/raw/atencion/atencion_05329.jpg|dataset/train/atencion/atencion_05329.jpg
8c1e5d2850b9812df3e491412760a8fd12b094787635a31837c86eb4b626230d,2,raw|validation,atencion,dataset/raw/atencion/atencion_00484.jpg|dataset/validation/atencion/atencion_00484.jpg
8c3fa21c2246b938d55ea03ec5424d1a334bc916fde35322f7ae512acaeaef91,2,raw|train,sano,dataset/raw/sano/sano_12472.jpg|dataset/train/sano/sano_12472.jpg
8c4449f7f2847c52bae8d1d4ed3ec4b79e555d8cf7c172c5137160c1cbc534fa,2,raw|train,peligro,dataset/raw/peligro/peligro_03657.jpg|dataset/train/peligro/peligro_03657.jpg
8c466660886af81787dcc81e8240ba4a8075ef482374f22164c1534e00cee11d,2,raw|train,sano,dataset/raw/sano/sano_00079.jpg|dataset/train/sano/sano_00079.jpg
8c5619db57f713139038e2b597c29fe76e2912fac5a37c2a915ec075cbebbdb4,2,raw|train,peligro,dataset/raw/peligro/peligro_05739.jpg|dataset/train/peligro/peligro_05739.jpg
8c5ee11c0ffd73b0815c76deb751c076c016b60e1d5600d7b8c0e95756953e33,2,raw|train,peligro,dataset/raw/peligro/peligro_08699.jpg|dataset/train/peligro/peligro_08699.jpg
8c6bc8e26c2ad6c747ead5b37e790df71f280c2e7fa97e6fd3a3f2232ee56062,2,raw|train,atencion,dataset/raw/atencion/atencion_03576.jpg|dataset/train/atencion/atencion_03576.jpg
8c97ea59a34339acf3abed2450404a80498811ea868ae81fecf286df5649ca56,2,raw|test,peligro,dataset/raw/peligro/peligro_03012.jpg|dataset/test/peligro/peligro_03012.jpg
8cafa16703a1ae23878b9f2ca87ed5fbaee195340b6b3c67a600228983adbe0c,2,raw|train,sano,dataset/raw/sano/sano_12367.jpg|dataset/train/sano/sano_12367.jpg
8cbbbb678d76276eaaa3c2f9cee139d645bfdf6328ebfb3531566ab5f1cf3d15,2,raw|train,atencion,dataset/raw/atencion/atencion_14117.jpg|dataset/train/atencion/atencion_14117.jpg
8cdaa5f87659a27ee0c11f0601f69249b927069ddb76fb20eb964cddee9a2248,2,raw|validation,sano,dataset/raw/sano/sano_02819.jpg|dataset/validation/sano/sano_02819.jpg
8ce31eab60c523305e2aa617a491b99b751f5a9f69ab4bef2f6f0e86784561c5,2,raw|validation,peligro,dataset/raw/peligro/peligro_03152.jpg|dataset/validation/peligro/peligro_03152.jpg
8d161a16b8d7b08accdb03295efc50c9b4a1bfcccb7fae8fab335af840c76a9b,2,raw|train,sano,dataset/raw/sano/sano_04346.jpg|dataset/train/sano/sano_04346.jpg
8d25a372aa9d5481947c94106d1cd38403425afceae914a288bff9e5fb1a5315,2,raw|train,peligro,dataset/raw/peligro/peligro_13286.jpg|dataset/train/peligro/peligro_13286.jpg
8d429d8bd26a8509e58756f2d8993aa420e4a9c7b5c46dfc85b06b63a55ada4f,2,raw|validation,atencion,dataset/raw/atencion/atencion_00077.jpg|dataset/validation/atencion/atencion_00077.jpg
